GEOID,date,smokePM_pred
geoId/01001,2018-06-07,0.0365727929118863
geoId/01001,2018-06-08,0.0369564593710654
geoId/01001,2018-07-12,3.42787940445538
geoId/01001,2018-07-13,4.3310156208588
geoId/01001,2018-07-24,0.0175091685946102
geoId/01001,2018-07-25,2.8852851492971
geoId/01001,2018-07-27,0.0622154871611882
geoId/01001,2018-07-28,0.0390196667911716
geoId/01001,2018-08-03,0.192604501041183
geoId/01001,2018-08-04,0.859717627185624
geoId/01001,2018-08-06,1.32833047540506
geoId/01001,2018-08-13,2.84999558451797
geoId/01001,2018-08-14,3.5341389892238
geoId/01001,2018-08-15,5.44712549482466
geoId/01001,2018-08-21,1.15654849701405
geoId/01001,2018-08-22,3.8916358399167
geoId/01001,2018-08-23,7.91381591028333
geoId/01001,2018-09-06,0.887642510803958
geoId/01001,2018-09-18,2.8931649438216
geoId/01001,2018-09-19,5.16626549055434
geoId/01001,2018-09-20,6.20475063202199
geoId/01001,2018-10-04,0.774014802827011
geoId/01001,2018-10-05,0.00274477075361717
geoId/01001,2018-10-06,0.00327941609148288
geoId/01001,2018-10-12,0.164969873915083
geoId/01001,2018-10-18,0.342958186523044
geoId/01001,2018-10-29,0.0161944484644498
geoId/01001,2018-11-16,0.0687287736048114
geoId/01001,2018-11-29,0.305539879181025
geoId/01001,2018-12-06,0.191188546590093
geoId/01001,2019-01-09,0.104241797008094
geoId/01001,2019-01-11,0.00729321446915364
geoId/01001,2019-01-17,0.00269022852535904
geoId/01001,2019-01-31,0.0809296949809291
geoId/01001,2019-02-01,0.0247147798874101
geoId/01001,2019-03-05,0.0358451685667
geoId/01001,2019-03-06,1.22548934570704
geoId/01001,2019-03-07,0.108911796320538
geoId/01001,2019-03-20,9.57935119676895
geoId/01001,2019-03-21,4.17438495413629
geoId/01001,2019-03-22,0.520647156833497
geoId/01001,2019-03-23,3.80222482058001
geoId/01001,2019-03-25,3.34380965441089
geoId/01001,2019-03-27,0.167611706087024
geoId/01001,2019-03-28,0.121306390720473
geoId/01001,2019-04-01,0.970644366970865
geoId/01001,2019-04-02,3.05505814467073
geoId/01001,2019-04-09,0.00861888585224007
geoId/01001,2019-04-10,0.0014681358624539
geoId/01001,2019-04-13,0.00308946567160402
geoId/01001,2019-04-14,0.812915395541941
geoId/01001,2019-04-17,4.62957748900694
geoId/01001,2019-04-18,0.584694444300435
